DATETIME,DATE,TIME,ALUM,CL2,CW_CLR,CW_NTU,CW_PH,CW_WELL_LEVEL,FILT_NTU,F_RIDE,REMARKS,RIVERLEVEL,RW_CLR,RW_FLOW,RW_NTU,RW_PH,RW_PUMP_DUTY,T18ML_FLOW,T18ML_LEVEL,TW_FLOW,TW_PUMP_DUTY
2025-11-12 19:00:00,2025-11-12,19:00,0.05,1.7,5.0,0.19,7.3,3.77,0.03,0.01,,4.31,221.0,47.6,30.0,7.0,2.0,,,44.9,27.0
2025-11-12 21:00:00,2025-11-12,21:00,0.05,1.7,5.0,0.19,7.3,3.76,0.04,0.01,,4.31,200.0,47.5,24.0,7.0,2.0,,,44.8,27.0
2025-11-12 23:00:00,2025-11-12,23:00,0.05,1.7,5.0,0.19,7.3,3.76,0.04,0.01,,4.27,220.0,46.3,22.0,7.0,2.0,,,45.0,27.0
2025-11-13 01:00:00,2025-11-13,01:00,0.06,1.7,5.0,0.38,7.3,3.83,0.05,0.01,,7.66,196.0,52.1,19.0,7.0,2.0,,,47.6,27.0
2025-11-13 03:00:00,2025-11-13,03:00,0.06,1.7,5.0,0.38,7.3,3.83,0.05,0.01,,7.76,200.0,52.3,20.0,7.0,2.0,,,47.4,27.0
2025-11-13 05:00:00,2025-11-13,05:00,0.06,1.7,5.0,0.38,7.3,3.83,0.05,0.01,,7.83,184.0,52.2,18.0,7.0,2.0,,,47.3,27.0
2025-11-13 07:00:00,2025-11-13,07:00,0.06,1.7,5.0,0.39,7.3,3.83,0.04,0.01,,7.94,620.0,52.3,62.0,7.0,1.0,,,47.1,27.0
2025-11-13 09:00:00,2025-11-13,09:00,0.06,1.7,5.0,0.39,7.3,3.83,0.04,0.01,,8.02,620.0,52.3,62.0,7.0,1.0,,,47.1,27.0
2025-11-13 11:00:00,2025-11-13,11:00,0.06,1.5,5.0,0.38,7.3,3.81,0.04,0.01,,7.94,400.0,52.1,40.0,7.0,1.0,,,47.2,27.0
2025-11-13 13:00:00,2025-11-13,13:00,0.06,1.5,5.0,0.38,7.3,3.8,0.04,0.01,,7.89,290.0,52.4,29.0,7.0,1.0,,,47.1,27.0
2025-11-13 15:00:00,2025-11-13,15:00,0.06,1.7,5.0,0.38,7.3,3.82,0.04,0.01,,7.87,274.0,51.0,25.0,7.0,1.0,,,47.2,27.0
2025-11-13 17:00:00,2025-11-13,17:00,0.06,1.7,5.0,0.38,7.3,3.82,0.05,0.01,,7.8,209.0,52.1,21.0,7.0,2.0,,,47.4,27.0
2025-11-13 19:00:00,2025-11-13,19:00,0.06,1.7,5.0,0.38,7.3,3.83,0.05,0.01,,7.75,221.0,52.2,23.0,7.0,2.0,,,47.4,27.0
2025-11-13 21:00:00,2025-11-13,21:00,0.06,1.7,5.0,0.38,7.3,3.64,0.05,0.01,,7.68,207.0,52.2,21.0,7.0,2.0,,,47.4,27.0
2025-11-13 23:00:00,2025-11-13,23:00,0.06,1.9,5.0,0.39,7.3,3.69,0.05,0.01,,7.61,207.0,52.2,21.0,7.0,2.0,,,47.3,27.0
2025-11-14 01:00:00,2025-11-14,01:00,0.06,1.8,5.0,0.4,7.3,3.83,0.04,0.01,,7.75,486.0,52.6,40.0,7.0,2.0,,,47.4,27.0
2025-11-14 03:00:00,2025-11-14,03:00,0.06,1.9,5.0,0.41,7.3,3.83,0.04,0.01,,7.72,492.0,52.4,43.0,7.0,2.0,,,47.2,27.0
2025-11-14 05:00:00,2025-11-14,05:00,0.06,1.8,5.0,0.4,7.3,3.83,0.04,0.01,,7.73,312.0,52.5,30.0,7.0,2.0,,,47.3,27.0
2025-11-14 07:00:00,2025-11-14,07:00,0.06,1.7,5.0,0.36,7.3,3.83,0.05,0.01,,7.9,180.0,52.3,18.0,7.0,2.0,,,47.0,27.0
2025-11-14 09:00:00,2025-11-14,09:00,0.06,1.6,5.0,0.36,7.3,3.83,0.05,0.01,,7.92,270.0,52.1,27.0,7.0,2.0,,,47.0,27.0
2025-11-14 11:00:00,2025-11-14,11:00,0.06,1.6,5.0,0.36,7.3,3.83,0.05,0.01,,7.91,300.0,52.3,30.0,7.0,2.0,,,47.0,27.0
2025-11-14 13:00:00,2025-11-14,13:00,0.06,1.6,5.0,0.39,7.3,3.8,0.04,0.01,,7.81,240.0,52.1,24.0,7.0,2.0,,,47.1,27.0
2025-11-14 15:00:00,2025-11-14,15:00,0.06,1.4,5.0,0.38,7.3,3.8,0.04,0.01,,7.84,254.0,51.8,25.0,7.0,2.0,,,47.7,27.0
2025-11-14 17:00:00,2025-11-14,17:00,0.06,1.8,5.0,0.47,7.3,3.82,0.04,0.01,,7.83,196.0,52.6,19.0,7.0,2.0,,,47.6,27.0
2025-11-14 19:00:00,2025-11-14,19:00,0.06,2.1,5.0,0.5,7.3,3.69,0.04,0.01,,7.81,168.0,52.1,17.0,7.0,2.0,,,47.4,27.0
2025-11-14 21:00:00,2025-11-14,21:00,0.06,1.9,5.0,0.45,7.3,3.59,0.04,0.01,,7.78,174.0,52.1,18.0,7.0,2.0,,,47.4,27.0
2025-11-14 23:00:00,2025-11-14,23:00,0.06,1.8,5.0,0.43,7.3,3.7,0.04,0.01,,7.71,580.0,52.4,58.0,7.0,2.0,,,47.3,27.0
2025-11-15 01:00:00,2025-11-15,01:00,0.06,1.7,5.0,0.43,7.3,3.83,0.04,0.01,,6.7,402.0,51.4,41.0,7.0,1.0,,,47.3,27.0
2025-11-15 03:00:00,2025-11-15,03:00,0.06,1.8,5.0,0.43,7.3,3.83,0.04,0.01,,6.68,431.0,51.3,44.0,7.0,1.0,,,47.1,27.0
2025-11-15 05:00:00,2025-11-15,05:00,0.06,1.8,5.0,0.43,7.3,3.83,0.04,0.01,,6.61,400.0,51.2,41.0,7.0,1.0,,,47.2,27.0
2025-11-15 07:00:00,2025-11-15,07:00,0.06,1.8,5.0,0.39,7.3,3.84,0.04,0.01,,7.48,308.0,52.1,31.0,7.0,2.0,,,47.2,27.0
2025-11-15 09:00:00,2025-11-15,09:00,0.06,1.8,5.0,0.39,7.3,3.83,0.04,0.01,,7.45,325.0,51.9,38.0,7.0,2.0,,,47.0,27.0
2025-11-15 11:00:00,2025-11-15,11:00,0.06,1.6,5.0,0.45,7.3,3.83,0.08,0.01,,7.27,396.0,51.4,46.0,7.0,2.0,,,47.0,27.0
2025-11-15 13:00:00,2025-11-15,13:00,0.06,1.6,5.0,0.43,7.3,3.82,0.03,0.01,,7.16,460.0,51.4,51.0,7.0,2.0,,,47.1,27.0
2025-11-15 15:00:00,2025-11-15,15:00,0.06,1.6,5.0,0.43,7.3,3.81,0.04,0.01,,7.06,408.0,51.6,46.0,7.0,2.0,,,47.0,27.0
2025-11-15 17:00:00,2025-11-15,17:00,0.06,1.6,5.0,0.43,7.3,3.81,0.06,0.01,,6.93,572.0,51.8,56.0,7.0,1.0,,,46.8,27.0
2025-11-15 19:00:00,2025-11-15,19:00,0.06,1.7,5.0,0.52,7.3,3.61,0.06,0.01,,6.83,371.0,52.0,39.0,7.0,1.0,,,46.7,27.0
2025-11-15 21:00:00,2025-11-15,21:00,0.06,1.8,5.0,0.51,7.3,3.68,0.06,0.01,,6.8,408.0,51.5,42.0,7.0,1.0,,,46.8,27.0
2025-11-15 23:00:00,2025-11-15,23:00,0.06,1.9,5.0,0.44,7.3,3.77,0.04,0.01,,6.76,394.0,51.6,40.0,7.0,1.0,,,47.0,27.0
2025-11-16 01:00:00,2025-11-16,01:00,0.06,1.9,5.0,0.47,7.3,3.83,0.04,0.01,,5.96,166.0,51.7,16.0,7.0,1.0,,,47.3,27.0
2025-11-16 03:00:00,2025-11-16,03:00,0.06,1.7,5.0,0.47,7.3,3.83,0.05,0.01,,5.7,166.0,51.2,16.0,7.0,1.0,,,47.2,27.0
2025-11-16 05:00:00,2025-11-16,05:00,0.06,1.8,5.0,0.47,7.3,3.83,0.05,0.01,,5.57,196.0,51.4,18.0,7.0,1.0,,,47.2,27.0
2025-11-16 07:00:00,2025-11-16,07:00,0.06,1.8,5.0,0.42,7.3,3.83,0.04,0.01,,6.57,280.0,51.8,28.0,7.0,1.0,,,47.1,27.0
2025-11-16 09:00:00,2025-11-16,09:00,0.06,1.6,5.0,0.42,7.3,3.83,0.04,0.01,,6.55,325.0,51.4,32.0,7.0,1.0,,,46.9,27.0
2025-11-16 11:00:00,2025-11-16,11:00,0.06,1.7,5.0,0.43,7.3,3.83,0.04,0.01,,6.4,330.0,51.3,34.0,7.0,1.0,,,47.2,27.0
2025-11-16 13:00:00,2025-11-16,13:00,0.06,1.6,5.0,0.46,7.3,3.83,0.04,0.01,,6.33,310.0,51.3,31.0,7.0,1.0,,,47.1,27.0
2025-11-16 15:00:00,2025-11-16,15:00,0.06,1.6,5.0,0.47,7.3,3.6,0.04,0.01,,6.26,300.0,51.4,30.0,7.0,1.0,,,47.2,27.0
2025-11-16 17:00:00,2025-11-16,17:00,0.06,1.5,5.0,0.47,7.3,3.81,0.05,0.01,,6.11,224.0,50.2,21.0,7.0,1.0,,,47.3,27.0
2025-11-16 19:00:00,2025-11-16,19:00,0.06,1.6,5.0,0.47,7.3,3.81,0.04,0.01,,6.06,242.0,50.8,23.0,7.0,1.0,,,47.3,27.0
2025-11-16 21:00:00,2025-11-16,21:00,0.06,1.6,5.0,0.47,7.3,3.82,0.04,0.01,,6.02,196.0,51.7,18.0,7.0,1.0,,,47.2,27.0
2025-11-16 23:00:00,2025-11-16,23:00,0.06,1.8,5.0,0.47,7.3,3.83,0.04,0.01,,6.04,154.0,51.6,14.0,7.0,1.0,,,47.1,27.0
2025-11-17 01:00:00,2025-11-17,01:00,0.05,1.6,5.0,0.55,7.3,3.83,0.06,0.01,,6.23,580.0,50.0,64.0,7.0,1.0,,,47.2,27.0
2025-11-17 03:00:00,2025-11-17,03:00,0.05,1.7,5.0,0.52,7.3,3.83,0.06,0.01,,6.81,755.0,50.1,81.0,7.0,1.0,,,47.2,27.0
2025-11-17 05:00:00,2025-11-17,05:00,0.05,1.7,5.0,0.51,7.3,3.7,0.05,0.01,,7.34,1135.0,55.9,125.0,7.0,1.0,,,47.2,27.0
2025-11-17 07:00:00,2025-11-17,07:00,0.05,1.8,5.0,0.47,7.3,3.81,0.06,0.01,,5.76,127.0,51.5,13.0,7.0,1.0,,,47.2,27.0
2025-11-17 09:00:00,2025-11-17,09:00,0.05,1.8,5.0,0.47,7.3,3.82,0.06,0.01,,5.76,172.0,51.5,15.0,7.0,1.0,,,47.2,27.0
2025-11-17 11:00:00,2025-11-17,11:00,0.05,1.4,5.0,0.47,7.3,3.56,0.06,0.01,,5.66,194.0,51.2,18.0,7.0,1.0,,,47.0,27.0
2025-11-17 13:00:00,2025-11-17,13:00,0.05,1.2,5.0,0.57,7.3,3.67,0.05,0.01,,5.56,240.0,51.3,23.0,7.0,1.0,,,47.2,27.0
2025-11-17 15:00:00,2025-11-17,15:00,0.05,1.3,5.0,0.56,7.3,3.7,0.06,0.01,,5.54,240.0,51.3,23.0,7.0,1.0,,,47.2,27.0
2025-11-17 17:00:00,2025-11-17,17:00,0.05,1.5,5.0,0.56,7.3,3.8,0.06,0.01,,5.52,192.0,51.2,20.0,7.0,1.0,,,47.1,27.0
2025-11-17 19:00:00,2025-11-17,19:00,0.05,1.5,5.0,0.55,7.3,3.82,0.06,0.01,,5.34,184.0,51.3,18.0,7.0,1.0,,,47.0,27.0
2025-11-17 21:00:00,2025-11-17,21:00,0.05,1.5,5.0,0.55,7.3,3.82,0.06,0.01,,5.33,184.0,51.5,18.0,7.0,1.0,,,47.1,27.0
2025-11-17 23:00:00,2025-11-17,23:00,0.05,1.6,5.0,0.57,7.3,3.82,0.1,0.01,,5.69,498.0,50.1,50.0,7.0,1.0,,,47.4,27.0
2025-11-18 01:00:00,2025-11-18,01:00,0.05,1.8,5.0,0.53,7.3,3.83,0.04,0.01,,6.91,515.0,52.9,63.0,7.0,1.0,,,47.1,27.0
2025-11-18 03:00:00,2025-11-18,03:00,0.05,1.7,5.0,0.53,7.3,3.8,0.04,0.01,,6.89,515.0,52.7,63.0,7.0,1.0,,,47.2,27.0
2025-11-18 05:00:00,2025-11-18,05:00,0.05,1.4,5.0,0.53,7.3,3.82,0.04,0.01,,6.9,512.0,54.0,60.0,7.0,1.0,,,51.7,27.0
2025-11-18 07:00:00,2025-11-18,07:00,0.05,1.3,5.0,0.5,7.3,3.81,0.05,0.01,,7.33,984.0,52.9,108.0,7.0,1.0,,,47.2,27.0
2025-11-18 09:00:00,2025-11-18,09:00,0.05,1.3,5.0,0.5,7.3,3.81,0.05,0.01,,7.31,873.0,52.5,94.0,7.0,1.0,,,47.2,27.0
2025-11-18 11:00:00,2025-11-18,11:00,0.05,1.2,5.0,0.51,7.3,3.85,0.06,0.01,,7.32,750.0,54.2,88.0,7.0,1.0,,,47.2,27.0
2025-11-18 13:00:00,2025-11-18,13:00,0.05,1.1,5.0,0.53,7.3,3.85,0.05,0.01,,7.3,750.0,53.8,88.0,7.0,1.0,,,47.1,27.0
2025-11-18 15:00:00,2025-11-18,15:00,0.05,1.1,5.0,0.53,7.3,3.83,0.05,0.01,,7.34,706.0,53.5,80.0,7.0,1.0,,,47.2,27.0
2025-11-18 17:00:00,2025-11-18,17:00,0.05,1.5,5.0,0.53,7.3,3.79,0.05,0.01,,7.24,684.0,53.4,76.0,7.0,1.0,,,47.1,27.0
2025-11-18 19:00:00,2025-11-18,19:00,0.05,1.6,5.0,0.53,7.3,3.73,0.05,0.01,,7.1,562.0,53.8,70.0,7.0,1.0,,,47.2,27.0
2025-11-18 21:00:00,2025-11-18,21:00,0.05,1.9,5.0,0.53,7.3,3.8,0.04,0.01,,7.18,516.0,53.7,73.0,7.0,1.0,,,47.3,27.0
2025-11-18 23:00:00,2025-11-18,23:00,0.05,1.8,5.0,0.53,7.3,3.83,0.04,0.01,,7.02,531.0,53.1,65.0,7.0,1.0,,,47.1,27.0
2025-11-19 01:00:00,2025-11-19,01:00,0.05,2.1,5.0,0.64,7.3,3.22,0.04,0.01,,6.39,260.0,53.2,26.0,7.0,2.0,,,49.8,27.0
2025-11-19 03:00:00,2025-11-19,03:00,0.05,2.1,5.0,0.74,7.3,3.22,0.04,0.01,,6.28,224.0,53.3,22.0,7.0,2.0,,,50.0,27.0
2025-11-19 05:00:00,2025-11-19,05:00,0.05,2.1,5.0,0.92,7.3,3.22,0.04,0.01,,6.12,220.0,63.4,22.0,7.0,2.0,,,50.0,27.0
2025-11-19 07:00:00,2025-11-19,07:00,0.06,1.5,5.0,0.53,7.3,3.82,0.03,0.01,,6.9,512.0,53.7,60.0,7.0,1.0,,,51.6,27.0
2025-11-19 09:00:00,2025-11-19,09:00,0.06,1.5,5.0,0.53,7.3,3.82,0.03,0.01,,6.92,527.0,53.5,61.0,7.0,1.0,,,51.6,27.0
2025-11-19 11:00:00,2025-11-19,11:00,0.06,1.3,5.0,0.56,7.3,3.82,0.04,0.01,,6.82,663.0,53.8,65.0,7.0,1.0,,,51.4,27.0
2025-11-19 13:00:00,2025-11-19,13:00,0.06,1.2,5.0,0.56,7.3,3.82,0.04,0.01,,6.71,718.0,53.5,70.0,7.0,1.0,,,51.5,27.0
2025-11-19 15:00:00,2025-11-19,15:00,0.06,1.4,5.0,0.57,7.3,3.68,0.04,0.01,,6.54,660.0,53.5,64.0,7.0,1.0,,,51.6,27.0
2025-11-19 17:00:00,2025-11-19,17:00,0.06,1.3,5.0,0.58,7.3,3.22,0.04,0.01,,6.34,490.0,51.3,50.0,7.0,1.0,,,50.8,27.0
2025-11-19 19:00:00,2025-11-19,19:00,0.06,1.5,5.0,0.58,7.3,3.22,0.04,0.01,,6.41,570.0,52.4,54.0,7.0,2.0,,,49.8,27.0
2025-11-19 21:00:00,2025-11-19,21:00,0.06,1.5,5.0,0.58,7.3,3.22,0.04,0.01,,6.43,490.0,53.6,51.0,7.0,2.0,,,49.5,27.0
2025-11-19 23:00:00,2025-11-19,23:00,0.05,2.368439024390245,5.0,0.58,7.3,3.22,0.05,0.01,,6.47,350.0,53.2,33.0,7.0,2.0,,,50.0,27.0
2025-11-20 01:00:00,2025-11-20,01:00,0.05,2.325,5.0,0.61,7.3,3.85,0.06,0.01,,6.49,200.0,54.3,20.0,7.0,2.0,,,48.1,27.0
2025-11-20 03:00:00,2025-11-20,03:00,0.05,2.15,5.0,0.64,7.3,3.85,0.06,0.01,,6.89,500.0,54.0,50.0,7.0,2.0,,,48.1,27.0
2025-11-20 05:00:00,2025-11-20,05:00,0.05,1.975,5.0,0.4,7.3,3.85,0.06,0.01,,6.02,610.0,54.1,68.0,7.0,2.0,,,48.1,27.0
2025-11-20 07:00:00,2025-11-20,07:00,0.05,1.8,5.0,0.58,7.3,3.22,0.05,0.01,,6.04,207.0,53.6,19.0,7.0,2.0,,,50.6,27.0
2025-11-20 09:00:00,2025-11-20,09:00,0.05,1.8,5.0,0.58,7.3,3.22,0.05,0.01,,6.01,198.0,54.6,18.0,7.0,1.0,,,50.7,27.0
2025-11-20 11:00:00,2025-11-20,11:00,0.05,1.6,5.0,0.58,7.3,3.33,0.05,0.01,,5.89,198.0,55.2,18.0,7.0,1.0,,,51.0,27.0
2025-11-20 13:00:00,2025-11-20,13:00,0.05,1.8,5.0,0.99,7.3,3.22,0.05,0.01,,5.74,152.0,53.8,14.0,7.0,1.0,,,50.6,27.0
2025-11-20 15:00:00,2025-11-20,15:00,0.05,2.1,5.0,0.73,7.3,3.22,0.05,0.01,,5.72,140.0,53.6,13.0,7.0,1.0,,,50.4,27.0
2025-11-20 17:00:00,2025-11-20,17:00,0.05,1.5,5.0,0.64,7.3,3.53,0.07,0.01,,5.51,130.0,53.3,13.0,7.0,1.0,,,47.8,27.0
2025-11-20 19:00:00,2025-11-20,19:00,0.05,1.5,5.0,0.64,7.3,3.85,0.07,0.01,,5.58,148.0,53.2,14.0,7.0,1.0,,,49.2,27.0
2025-11-20 21:00:00,2025-11-20,21:00,0.05,1.7,5.0,0.64,7.3,3.85,0.06,0.01,,5.64,148.0,52.6,14.0,7.0,1.0,,,47.8,27.0
2025-11-20 23:00:00,2025-11-20,23:00,0.05,1.5,5.0,0.64,7.3,3.85,0.06,0.01,,6.08,180.0,57.4,17.0,7.0,2.0,,,48.1,27.0
2025-11-21 01:00:00,2025-11-21,01:00,0.05,1.5,5.0,0.67,7.3,3.83,0.04,0.01,,6.34,401.0,51.8,39.0,7.0,2.0,,,47.9,27.0
2025-11-21 03:00:00,2025-11-21,03:00,0.05,1.5,5.0,0.68,7.3,3.84,0.04,0.01,,6.74,455.0,51.6,44.0,7.0,2.0,,,47.8,27.0
2025-11-21 05:00:00,2025-11-21,05:00,0.05,1.5,5.0,0.68,7.3,3.84,0.04,0.01,,6.83,493.0,51.7,48.0,7.0,2.0,,,47.9,27.0
2025-11-21 07:00:00,2025-11-21,07:00,0.05,1.6,5.0,0.63,7.3,3.83,0.04,0.01,,7.17,810.0,54.7,86.0,7.0,2.0,,,47.7,27.0
2025-11-21 09:00:00,2025-11-21,09:00,0.05,1.5,5.0,0.62,7.3,3.84,0.04,0.01,,6.94,802.0,54.6,85.0,7.0,2.0,,,47.6,27.0
2025-11-21 11:00:00,2025-11-21,11:00,0.05,1.4,5.0,0.64,7.3,3.85,0.04,0.01,,6.78,518.0,54.3,53.0,7.0,2.0,,,48.6,27.0
2025-11-21 13:00:00,2025-11-21,13:00,0.05,1.3,5.0,0.66,7.3,3.85,0.04,0.01,,6.64,420.0,54.1,44.0,7.0,2.0,,,47.9,27.0
2025-11-21 15:00:00,2025-11-21,15:00,0.05,1.3,5.0,0.66,7.3,3.84,0.04,0.01,,6.37,480.0,54.3,40.0,7.0,2.0,,,48.0,27.0
2025-11-21 17:00:00,2025-11-21,17:00,0.05,1.4,5.0,0.66,7.3,3.82,0.04,0.01,,6.28,480.0,54.4,40.0,7.0,2.0,,,47.9,27.0
2025-11-21 19:00:00,2025-11-21,19:00,0.05,1.4,5.0,0.67,7.3,3.79,0.04,0.01,,6.37,480.0,54.3,40.0,7.0,2.0,,,47.8,27.0
2025-11-21 21:00:00,2025-11-21,21:00,0.05,1.5,5.0,0.67,7.3,3.83,0.04,0.01,,6.55,320.0,54.3,35.0,7.0,2.0,,,47.7,27.0
2025-11-21 23:00:00,2025-11-21,23:00,0.05,1.5,5.0,0.67,7.3,3.83,0.04,0.01,,6.81,320.0,51.7,35.0,7.0,2.0,,,47.9,27.0
2025-11-22 01:00:00,2025-11-22,01:00,0.05,1.5,5.0,0.75,7.3,3.85,0.05,0.01,,7.9,380.0,55.1,37.0,7.0,2.0,,,46.8,27.0
2025-11-22 03:00:00,2025-11-22,03:00,0.05,1.4,5.0,0.75,7.3,3.85,0.03,0.01,,8.01,452.0,54.7,47.0,7.0,2.0,,,46.8,27.0
2025-11-22 05:00:00,2025-11-22,05:00,0.05,1.5,5.0,0.9,7.3,3.4,0.04,0.01,,8.02,495.0,54.7,53.0,7.0,2.0,,,50.6,27.0
2025-11-22 07:00:00,2025-11-22,07:00,0.05,1.6,5.0,0.68,7.3,3.82,0.04,0.01,,7.81,604.0,51.7,66.0,7.0,2.0,,,47.2,27.0
2025-11-22 09:00:00,2025-11-22,09:00,0.05,1.6,5.0,0.68,7.3,3.82,0.04,0.01,,7.87,572.0,51.5,61.0,7.0,2.0,,,47.2,27.0
2025-11-22 11:00:00,2025-11-22,11:00,0.05,1.3,5.0,0.68,7.3,3.82,0.04,0.01,,7.8,401.0,52.5,40.0,7.0,2.0,,,47.3,27.0
2025-11-22 13:00:00,2025-11-22,13:00,0.05,1.3,5.0,0.72,7.3,3.82,0.04,0.01,,7.77,272.0,53.0,29.0,7.0,2.0,,,47.3,27.0
2025-11-22 15:00:00,2025-11-22,15:00,0.05,1.3,5.0,0.73,7.3,3.85,0.04,0.01,,7.6,260.0,53.2,25.0,7.0,2.0,,,47.1,27.0
2025-11-22 17:00:00,2025-11-22,17:00,0.05,1.3,5.0,0.74,7.3,3.82,0.04,0.01,,7.59,272.0,53.2,28.0,7.0,2.0,,,47.2,27.0
2025-11-22 19:00:00,2025-11-22,19:00,0.05,1.4,5.0,0.75,7.3,3.83,0.04,0.01,,7.57,272.0,53.0,29.0,7.0,2.0,,,46.9,27.0
2025-11-22 21:00:00,2025-11-22,21:00,0.05,1.6,5.0,0.75,7.3,3.65,0.04,0.01,,7.64,264.0,53.3,26.0,7.0,2.0,,,46.8,27.0
2025-11-22 23:00:00,2025-11-22,23:00,0.05,1.5,5.0,0.75,7.3,3.83,0.04,0.01,,7.85,372.0,55.4,36.0,7.0,2.0,,,46.8,27.0
2025-11-23 01:00:00,2025-11-23,01:00,0.05,1.0,5.0,0.7,7.3,3.82,0.03,0.01,,7.5,390.0,56.5,40.0,7.0,2.0,,,51.7,27.0
2025-11-23 03:00:00,2025-11-23,03:00,0.05,1.0,5.0,0.68,7.3,3.82,0.03,0.01,,7.46,407.0,56.5,43.0,7.0,2.0,,,51.7,27.0
2025-11-23 05:00:00,2025-11-23,05:00,0.05,1.0,5.0,0.66,7.3,3.82,0.03,0.01,,7.38,390.0,56.5,30.0,7.0,2.0,,,51.7,27.0
2025-11-23 07:00:00,2025-11-23,07:00,0.05,2.0,5.0,0.77,7.3,3.22,0.04,0.01,,8.06,440.0,55.5,44.0,7.0,2.0,,,50.7,27.0
2025-11-23 09:00:00,2025-11-23,09:00,0.05,1.7,5.0,0.77,7.3,3.3,0.05,0.01,,8.07,443.0,55.3,42.0,7.0,2.0,,,50.6,27.0
2025-11-23 11:00:00,2025-11-23,11:00,0.05,1.3,5.0,0.76,7.3,3.66,0.03,0.01,,7.92,264.0,55.0,27.0,7.0,2.0,,,51.6,27.0
2025-11-23 13:00:00,2025-11-23,13:00,0.05,1.4,5.0,0.78,7.3,3.66,0.04,0.01,,7.855,259.0,55.1,26.0,7.0,2.0,,,50.8,27.0
2025-11-23 15:00:00,2025-11-23,15:00,0.05,1.7,5.0,0.81,7.3,3.91,0.03,0.01,,7.79,240.0,55.4,22.0,7.0,2.0,,,46.8,27.0
2025-11-23 17:00:00,2025-11-23,17:00,0.05,1.6,5.0,0.77,7.3,3.87,0.03,0.01,,7.75,216.0,55.2,16.0,7.0,2.0,,,47.2,27.0
2025-11-23 19:00:00,2025-11-23,19:00,0.05,1.8,5.0,0.73,7.3,3.87,0.03,0.01,,7.74,216.0,55.0,16.0,7.0,2.0,,,47.0,27.0
2025-11-23 21:00:00,2025-11-23,21:00,0.05,1.8,5.0,0.74,7.3,3.87,0.03,0.01,,7.76,216.0,55.1,16.0,7.0,2.0,,,47.6,27.0
2025-11-23 23:00:00,2025-11-23,23:00,0.05,1.0,5.0,0.71,7.3,3.82,0.03,0.01,,7.53,274.0,56.0,30.0,7.0,2.0,,,51.4,27.0
2025-11-24 01:00:00,2025-11-24,01:00,0.05,1.8,5.0,0.83,7.3,3.68,0.06,0.01,,6.74,394.0,55.7,38.0,7.0,2.0,,,52.0,27.0
2025-11-24 03:00:00,2025-11-24,03:00,0.05,1.8,5.0,0.84,7.3,3.8,0.05,0.01,,6.8,358.0,55.5,35.0,7.0,2.0,,,51.9,27.0
2025-11-24 05:00:00,2025-11-24,05:00,0.05,1.8,5.0,0.85,7.3,3.85,0.04,0.01,,6.89,326.0,56.4,31.0,7.0,2.0,,,51.9,27.0
2025-11-24 07:00:00,2025-11-24,07:00,0.05,1.0,5.0,0.66,7.3,3.85,0.04,0.01,,7.36,364.0,56.4,27.0,7.0,2.0,,,51.6,27.0
2025-11-24 09:00:00,2025-11-24,09:00,0.05,1.0,5.0,0.66,7.3,3.85,0.04,0.01,,7.34,356.0,55.6,32.0,7.0,2.0,,,51.7,27.0
2025-11-24 11:00:00,2025-11-24,11:00,0.05,1.5,5.0,0.73,7.3,3.85,0.04,0.01,,7.2,340.0,55.3,23.0,7.0,2.0,,,51.3,27.0
2025-11-24 13:00:00,2025-11-24,13:00,0.05,1.7,5.0,0.78,7.3,3.84,0.04,0.01,,7.09,340.0,55.6,23.0,7.0,2.0,,,51.6,27.0
2025-11-24 15:00:00,2025-11-24,15:00,0.05,1.6,5.0,0.8,7.3,3.84,0.05,0.01,,7.0,448.0,54.8,46.0,7.0,2.0,,,51.4,27.0
2025-11-24 17:00:00,2025-11-24,17:00,0.05,1.6,5.0,0.82,7.3,3.8,0.05,0.01,,6.86,388.0,54.9,35.0,7.0,2.0,,,51.5,27.0
2025-11-24 19:00:00,2025-11-24,19:00,0.05,1.4,5.0,0.82,7.3,3.73,0.05,0.01,,6.74,389.0,56.0,38.0,7.0,2.0,,,51.7,27.0
2025-11-24 21:00:00,2025-11-24,21:00,0.05,1.5,5.0,0.83,7.3,3.84,0.05,0.01,,6.66,440.0,55.9,44.0,7.0,2.0,,,51.8,27.0
2025-11-24 23:00:00,2025-11-24,23:00,0.05,1.5,5.0,0.83,7.3,3.61,0.06,0.01,,6.65,422.0,55.8,41.0,7.0,2.0,,,52.3,27.0
2025-11-25 01:00:00,2025-11-25,01:00,0.05,1.7,5.0,0.9,7.3,3.82,0.03,0.01,,7.1,397.0,54.5,42.0,7.0,2.0,,,52.6,27.0
2025-11-25 03:00:00,2025-11-25,03:00,0.05,1.6,5.0,0.9,7.3,3.82,0.03,0.01,,7.31,424.0,54.4,53.0,7.0,2.0,,,52.6,27.0
2025-11-25 05:00:00,2025-11-25,05:00,0.05,1.7,5.0,0.9,7.3,3.82,0.03,0.01,,7.44,474.0,54.5,68.0,7.0,2.0,,,52.6,27.0
2025-11-25 07:00:00,2025-11-25,07:00,0.05,1.7,5.0,0.85,7.3,3.82,0.05,0.01,,6.86,330.0,55.6,33.0,7.0,2.0,,,48.5,27.0
